Can you book the Hard Rock Cafe at 3 PM on March 14th for 2 people in Seattle ,request
Your reservation is confirmed for 3 14 2016 at 3PM at the Hard Rock Cafe in Seattle  Thank you ,inform
I would like a restaurant in Seattle on March 21st at 6 PM for 3 people ,request
Hello  do you have a type of cuisine in mind ,request
Elliott s Oyster House sounds good ,inform
Great  I have booked your reservation  thank you ,inform
May I book a five star place for Wednesday at 1 30pm for 2 people in Seattle ,request
Any preference on cuisine or food type ,request
is there pho ,request
I found two places specializing in pho  Jenny Pho  and What the Pho  Which would you like to try ,inform
jenny pho please,inform
Does Weber Grill serve alcohol  If so  let s go with that choice ,inform
Can you book the Hard Rock Cafe at 3 PM on March 16th for 2 people in Seattle ,request
Hi  I ve booked your restaurant for tomorrow  Thank you ,inform
Is there any type of cuisine you are interested in ,request
Hello  can I help you book a restaurant ,request
Book me a table for 2 in Seattle for tomorrow at 7 00 PM at Omega Ouzerin,request
Your reservation for Omega Ouzeri on 03 08 2016 at 7PM was confirmed for two guests ,inform
Book me a table for 2 in Seattle for tomorrow at 7 00 PM at Jimmy s on Broadway,request
Hi  I ve booked your restaurant for tomorrow  Thank you ,inform
Hi  Would you like to make a reservation ,request
yes  Table for two this Friday night at 5pm at Agrodolce in Seattle,request
Success  I have booked you a table for 2 at Agrodolce on 3 11 at 5PM ,inform
Book me a romantic place for two people in Seattle tomorrow at 1pm,request
can I try the skycity restaurant,request
Can you book the Hard Rock Cafe at 3 PM on March 15th for 2 people in Seattle ,request
Hi  I ve booked your restaurant for tomorrow  Thank you ,inform
Can you find me an Asian restaurant that serves a buffet for lunch tomorrow in Seattle ,request
What time would you like to go ,request
How many people are expected ,request
What name would you like to book the reservation under ,request
Kaname Izakaya sounds good,inform
I need to request a party of 3 at an Italian place ,request
What city are you located in ,request
Washington D c ,inform
What date are your reservations for ,request
At what time would you like to dine ,request
Casa Nostra,inform
There are no restaurants with that name in Washington DC that I can book ,inform
Al Crostino,inform
I m sorry  I cannot find that restaurant in DC  either  Do you have another ,inform
Success  I was able to book a table for 3 at Pinea at W Hotel DC on 3 11 at 6PM ,inform
What kind of food does Serafina serve  Is it more casual or fine dining ,request
Serafina pretty much just has Brunch  Pizzas  Desserts  and Drinks ,inform
Great your reservation has been confirmed at Broadway for 9pm,inform
Hello   Please find me a mexican restaurant in Centralia  IL for a party of 6 for tomorrow at 5 pm ,request
St  Louis  MO,inform
Would you still like to go with Mexican ,request
I found the following restaurants that fit your criteria   Don Emiliano s Restaurante Mexicano ,inform
Please book me for Don Emiliano s Restaurante Mexicano ,request
What name would you like to book the reservation under ,request
Success  I have booked a table for 6 at Don Emiliano s Restaurante Mexicano on 3 8 at 5PM ,inform
I found three restaurants  Duke s Chowder House  Agave Cocina   Cantina  Anthony s HomePort,inform
Well  Duke s Chowder House sounds fantastic  If chowder s in the name  it must be good ,inform
I d like to reserve at table at the worst mexican place in Petaluma  CA  It s gotta be cheap,request
That won t be easy to find  but we can try   What date would you like to go ,inform
Wednesday at 6pm  but I m flexible  Any time from then until 8 30pm,inform
How many are going ,request
Just two people,inform
Yes  that works  thanks ,confirm_answer
Your reservation on 03 09 2015 at 6PM for two at Maya Restaurant was confirmed ,inform
I need a cheap food place for 3 people tomorrow at 1pm in Seattle,request
Is there a certain type of cuisine you are looking for ,request
japonessa please,inform
Your reservation at Japonessa for 1PM on 03 08 2016 for 3 people was confirmed  Enjoy your meal ,inform
I have successfully booked your reservation for Wild Ginger At 6 00pm tomorrow  Good luck sir ,inform
I need to find a restaurant near Pike s Place in Seattle for 4 people for tomorrow night  6pm ,request
I can help  Is there a certain type of cuisine you are interested in ,greeting
Do you have a certain price point ,request
Under a billion dollars     Kidding  No  the cost doesn t matter ,inform
I m not sure why it was suggested then  but oh well  We ll try La Fontana instead ,inform
Success  I have booked a table for 4 people at La Fontana Sicilianna on 3 8 at 6PM ,inform
Hi  would you like to make a reservation ,request
I d like a reservation for 2 at Andaluca in Seattle  Next wednesday evening at 5pm,request
I would like an italian restaurant in Seattle on March 20th at 6 PM for 3 people ,request
The Pink Door,inform
Hi  I ve booked your restaurant for tomorrow  Thank you ,inform
find me a seafood restaurant,request
What is your location ,request
new hanover county,inform
What city are you located in ,request
What date would you like to go ,request
What time would you like to go ,request
How many people will be going ,request
Dock Street Oyster Bar,inform
Sorry that restaurant is unavailable  Would you like to try Circa 1922 instead ,inform
thank you  that would be great,thanks
I have successfully completed your reservation at Circa 1922 for 2 people on 3 8 at 6pm  Enjoy ,inform
i want to try the deli bao,inform
ok i want to book that ,confirm_answer
Your reservation has been successfully booked  Enjoy your meal ,inform
I would like an restaurant in Seattle on March 20th at 7 PM for 3 people ,request
What type of cuisine would you like ,request
Hard Rock Cafe,inform
Hi  I ve booked your restaurant for tomorrow  Thank you ,inform
a 5 star restaurant in wilmington  nc,request
Could you please provide a reservation date ,request
two days from now,inform
How many are dining ,request
At what time will you be dining ,request
Is there a type of cuisine you are interested in ,request
mediterranean,inform
What name would you like to book the reservation under ,request
I found the following restaurants that fit your criteria   Aubriana s Fine Dining,inform
book it  Dano,inform
Hi  would you like to make a reservation ,request
What City and State would you like me to look ,request
I was unable to find Babbette s  Did you mean Babette s ,inform
Success  I have booked you a table for 4 at Babette s on 3 9 at 5PM ,inform
I would like an italian restaurant in Seattle on March 20th at 6 PM for 3 people ,request
Hi  Do you have a price range in mind ,request
Your reservation for Agrodolce on 03 20 2016 at 6PM was confirmed for 3 guests ,inform
Book me a table tomorrow in Seattle for 2 at 10pm anywhere you choose,request
ok how about the pink door,inform
Great your reservation at The Pink Door is confirmed ,inform
I would like an Italian restaurant in Seattle on March 20th at 1 PM for 3 people ,request
